,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,Multifamily Housing,Supermarket/Grocery Store,Other - Restaurant/Bar,Single Family Home,Outpatient Rehabilitation/Physical Therapy,Self-Storage Facility,Convenience Store without Gas Station,Bank Branch,Other - Public Services,Other - Technology/Science,Adult Education,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Fast Food Restaurant,Urgent Care/Clinic/Other Outpatient,Other - Lodging/Residential,Courthouse,Lifestyle Center,Parking,Other,Residence Hall/Dormitory,Performing Arts,Movie Theater,Enclosed Mall,Restaurant,Other/Specialty Hospital,Non-Refrigerated Warehouse,nan,Fire Station,Refrigerated Warehouse,Other - Education,Senior Care Community,Medical Office,Laboratory,Pre-school/Daycare,Vocational School,Museum,Distribution Center,Hotel,Strip Mall,Worship Facility,Vocat,Data Center,Library,Food Sales,Prison/Incarceration,Financial Office,Bar/Nightclub,Swimming Pool,College/University,Other - Services,Residential Care Facility,Other - Recreation,Office,Police Station,Other - Utility,K-12 School,Other - Entertainment/Public Assembly,Automobile Dealership,Fitness Center/Health Club/Gym,Food Service,Manufacturing/Industrial Plant,"Personal Services (Health/Beauty, Dry Cleaning, etc)",Retail Store,Other - Mall,Social/Meeting Hall,Convention Center,Wholesale Club/Supercenter,Hospital (General Medical & Surgical),outlier,pct_LargestPropertyUseTypeGFA,pct_SecondLargestPropertyUseTypeGFA,pct_ThirdLargestPropertyUseTypeGFA,pct_Electricity(kBtu),pct_NaturalGas(kBtu),pct_SteamUse(kBtu),LargestPropertyUseType_SiteEnergyUseWN(kBtu),LargestPropertyUseType_Electricity(kBtu),LargestPropertyUseType_NaturalGas(kBtu),LargestPropertyUseType_TotalGHGEmissions,LargestPropertyUseType_pct_Electricity(kBtu),LargestPropertyUseType_pct_NaturalGas(kBtu),SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu),SecondLargestPropertyUseType_Electricity(kBtu),SecondLargestPropertyUseType_NaturalGas(kBtu),SecondLargestPropertyUseType_TotalGHGEmissions,SecondLargestPropertyUseType_pct_Electricity(kBtu),SecondLargestPropertyUseType_pct_NaturalGas(kBtu),ThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu),ThirdLargestPropertyUseType_Electricity(kBtu),ThirdLargestPropertyUseType_NaturalGas(kBtu),ThirdLargestPropertyUseType_TotalGHGEmissions,ThirdLargestPropertyUseType_pct_Electricity(kBtu),ThirdLargestPropertyUseType_pct_NaturalGas(kBtu)
381,2016.0,NonResidential,Supermarket / Grocery Store,5,NORTH,47.73315,-122.3105,1980.0,1.0,1.0,58480.0,0.0,58480.0,Supermarket/Grocery Store,44431.0,0,0.0,0,0.0,37.0,248.8000031,254.6000061,581.9000244,588.0,11054535.0,11311432.0,0.0,1998174.5,6817771.0,42367.62891,4236763.0,False,Compliant,non identifié comme outlier,272.54,4.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7597640218878249,0.0,0.0,0.6167397362259018,0.3832601733134863,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,2016.0,NonResidential,Supermarket / Grocery Store,5,NORTHWEST,47.7235,-122.34458,1997.0,1.0,1.0,50083.0,0.0,50083.0,Supermarket/Grocery Store,50065.0,Parking,0.0,0,0.0,78.0,173.0,177.8000031,454.20001219999995,459.2000122,8663691.0,8901074.0,0.0,1913361.75,6528390.0,21353.00195,2135300.0,False,Compliant,non identifié comme outlier,158.92,3.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.999640596609628,0.0,0.0,0.7535344924005254,0.24646539217522878,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.19854974254533714,0.0,0.0,0.0,0.0,0.0,0.0
383,2016.0,NonResidential,Supermarket / Grocery Store,2,SOUTHEAST,47.52095,-122.26825,2002.0,1.0,1.0,61053.0,0.0,61053.0,Supermarket/Grocery Store,54434.0,Parking,0.0,0,0.0,32.0,241.3000031,249.1999969,578.7000122,587.0,13133225.0,13564414.0,0.0,2483776.0,8474644.0,46585.80468999999,4658580.0,False,Compliant,non identifié comme outlier,306.5,5.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8915859990500057,0.0,0.0,0.6452827846930209,0.354717139164219,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.19854974254533714,0.0,0.0,0.0,0.0,0.0,0.0
384,2016.0,NonResidential,Supermarket / Grocery Store,4,NORTHEAST,47.66205,-122.29545,1975.0,1.0,1.0,33005.0,0.0,33005.0,Supermarket/Grocery Store,34982.0,Parking,0.0,0,0.0,21.0,304.20001219999995,309.3999939,759.2000122,760.2999878,10642754.0,10821972.0,0.0,2156999.75,7359683.0,32830.69922,3283070.0,False,Compliant,non identifié comme outlier,225.67000000000002,6.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0599000151492197,0.0,0.0,0.6915205406420181,0.30847936539733983,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.19854974254533714,0.0,0.0,0.0,0.0,0.0,0.0
385,2015.0,NonResidential,Supermarket/Grocery Store,1,SOUTHWEST,47.54447738,-122.3862101,1998.0,1.0,1.0,33706.0,0.0,33706.0,Supermarket/Grocery Store,31746.0,0,0.0,0,0.0,24.0,275.9,294.1,655.0,674.2,8758063.0,9337022.0,0.0,1626484.0,5549794.0,32085.0,3208500.0,No,Compliant,non identifié comme outlier,209.09000000000003,5.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9418501157064024,0.0,0.0,0.6336782459774496,0.3663481297177241,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,2016.0,NonResidential,Supermarket / Grocery Store,2,GREATER DUWAMISH,47.53747,-122.28308,1953.0,1.0,1.0,26092.0,0.0,26092.0,Supermarket/Grocery Store,25946.0,Parking,0.0,0,0.0,40.0,293.7000122,311.1000061,711.5,729.7999878,7619445.0,8071987.5,0.0,1466880.0,5004995.0,26144.5,2614450.0,False,Compliant,non identifié comme outlier,173.75,6.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.994404415146405,0.0,0.0,0.6568713338044962,0.34312866619550375,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.19854974254533714,0.0,0.0,0.0,0.0,0.0,0.0
387,2015.0,NonResidential,Supermarket/Grocery Store,4,NORTHEAST,47.66430287,-122.3139022,1950.0,1.0,1.0,26226.0,0.0,26226.0,Supermarket/Grocery Store,25828.0,Parking,0.0,0,0.0,39.0,290.1,301.7,742.6,742.7,7492939.0,7792211.0,0.0,1586178.0,5412264.0,20809.0,2080900.0,No,Compliant,non identifié comme outlier,148.25,4.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.984824220239457,0.0,0.0,0.7223152357172533,0.27771479255336257,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.19854974254533714,0.0,0.0,0.0,0.0,0.0,0.0
388,2016.0,NonResidential,Supermarket / Grocery Store,2,SOUTHEAST,47.52262,-122.26922,1959.0,1.0,1.0,67450.0,0.0,67450.0,Supermarket/Grocery Store,42760.0,0,0.0,0,0.0,97.0,66.5,66.5,170.6000061,170.6000061,2842819.5,2842819.5,0.0,604265.625,2061754.0,7810.649902,781065.0,False,Compliant,non identifié comme outlier,55.86,0.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6339510748702742,0.0,0.0,0.7252497036832624,0.2747501204350118,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2015.0,NonResidential,Supermarket/Grocery Store,6,BALLARD,47.67057565,-122.3866853,2010.0,1.0,8.0,41198.0,0.0,41198.0,Supermarket/Grocery Store,41198.0,0,0.0,0,0.0,64.0,167.0,167.00000000000003,494.29999999999995,494.3,6879291.0,6879291.0,0.0,1842623.0,6287291.0,5923.0,592260.0,No,Compliant,non identifié comme outlier,75.28,1.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.9139446201650723,0.08609317442742283,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2016.0,NonResidential,Supermarket / Grocery Store,5,NORTHWEST,47.70224,-122.34409,1986.0,0.0,1.0,45155.0,0.0,45155.0,Supermarket/Grocery Store,45155.0,0,0.0,0,0.0,6.0,147.80000309999997,149.1000061,351.7000122,349.8999939,6674179.5,6732712.5,0.0,1243978.25,4244454.0,24297.25586,2429726.0,False,Compliant,non identifié comme outlier,158.63,3.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.6359514304342578,0.3640486444813179,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,2015.0,NonResidential,Supermarket/Grocery Store,5,NORTHWEST,47.69270472,-122.3550623,2003.0,1.0,1.0,48117.0,7450.0,40667.0,Supermarket/Grocery Store,51722.0,Parking,0.0,0,0.0,48.0,269.19999999999993,281.7,599.9,606.1,13924967.0,14570952.0,0.0,2300723.0,7850393.0,60749.0,6074900.0,No,Compliant,non identifié comme outlier,377.36,7.139999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0749215453997547,0.0,0.0,0.5637638494942214,0.43625956169231855,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.19854974254533714,0.0,0.0,0.0,0.0,0.0,0.0
392,2015.0,NonResidential,Supermarket/Grocery Store,5,NORTH,47.70938625,-122.3172013,1996.0,1.0,1.0,44755.0,0.0,44755.0,Supermarket/Grocery Store,46978.0,0,0.0,0,0.0,35.0,267.7,285.80000000000007,604.5,623.5,12577336.0,13426812.0,0.0,2130254.0,7268728.0,53089.0,5308909.0,No,Compliant,non identifié comme outlier,332.63,6.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0496704278851525,0.0,0.0,0.57792270159595,0.42210123034003383,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,2015.0,NonResidential,Supermarket/Grocery Store,6,NORTHWEST,47.70184827,-122.36437781,1956.0,1.0,1.0,60880.0,0.0,60880.0,Supermarket/Grocery Store,61666.0,0,0.0,0,0.0,60.0,216.0,213.6,505.29999999999995,497.7,13320624.0,13172196.0,0.0,2407967.0,8216324.0,51046.0,5104640.0,No,Compliant,non identifié comme outlier,328.38,4.809999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.012910643889619,0.0,0.0,0.6168122454323461,0.38321327889744505,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,2015.0,NonResidential,Supermarket/Grocery Store,5,NORTH,47.73314624,-122.3105194,1980.0,1.0,1.0,58480.0,0.0,58480.0,Supermarket/Grocery Store,44431.0,0,0.0,0,0.0,39.0,262.0,263.1,570.7,568.2,11639369.0,11688054.0,0.0,1842110.0,6285540.0,53541.0,5354091.0,No,Compliant,non identifié comme outlier,328.17,5.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7597640218878249,0.0,0.0,0.5400241198642297,0.4599983899470839,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2015.0,NonResidential,Supermarket/Grocery Store,4,NORTHEAST,47.68250881,-122.2893179,1965.0,1.0,1.0,32822.0,0.0,32822.0,Supermarket/Grocery Store,35042.0,Parking,0.0,0,0.0,43.0,260.9,277.0,596.2,608.1,9143764.0,9706705.0,0.0,1583489.0,5403089.0,37409.0,3740900.0,No,Compliant,non identifié comme outlier,236.34000000000003,6.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0676375601730546,0.0,0.0,0.5909042490597963,0.40912035787450335,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.19854974254533714,0.0,0.0,0.0,0.0,0.0,0.0
396,2015.0,NonResidential,Supermarket/Grocery Store,5,NORTHWEST,47.72465497,-122.34491274,1997.0,1.0,1.0,50083.0,0.0,50083.0,Supermarket/Grocery Store,50065.0,Parking,0.0,0,0.0,78.0,172.0,176.0,454.5,458.7,8611054.0,8812398.0,0.0,1923023.0,6561627.0,20497.0,2049699.9999999998,No,Compliant,non identifié comme outlier,154.6,2.52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.999640596609628,0.0,0.0,0.7620004473319991,0.23803125610407272,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.19854974254533714,0.0,0.0,0.0,0.0,0.0,0.0
397,2015.0,NonResidential,Supermarket/Grocery Store,3,EAST,47.61378327,-122.3212131,1996.0,1.0,3.0,119190.0,0.0,119190.0,Supermarket/Grocery Store,46280.0,0,0.0,0,0.0,75.0,207.1,221.4,482.1,491.8,9586556.0,10248248.0,0.0,1717446.0,5860169.0,37266.0,3726629.9999999995,No,Compliant,non identifié comme outlier,238.77000000000004,1.79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.38828760802080714,0.0,0.0,0.6112903320024418,0.38873501599531674,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,2016.0,NonResidential,Supermarket / Grocery Store,6,BALLARD,47.66828,-122.37428,2000.0,1.0,1.0,89103.0,43035.0,46068.0,Supermarket/Grocery Store,47034.0,Parking,0.0,0,0.0,34.0,298.2999878,307.70001220000006,660.2000122,665.5999756,14029480.0,14473242.0,0.0,2288399.75,7808020.0,62214.59375,6221459.0,False,Compliant,non identifié comme outlier,384.85,4.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5278610147806471,0.0,0.0,0.5565437920721225,0.44345613664939826,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.19854974254533714,0.0,0.0,0.0,0.0,0.0,0.0
399,2016.0,NonResidential,Supermarket / Grocery Store,5,NORTH,47.71864,-122.312,2011.0,1.0,1.0,51400.0,0.0,51400.0,Supermarket/Grocery Store,51841.0,Parking,0.0,0,0.0,74.0,225.6999969,233.0,514.7999878,522.4000244,11702959.0,12081430.0,0.0,2019099.75,6889168.0,48137.89843999999,4813790.0,False,Compliant,non identifié comme outlier,303.69,5.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008579766536965,0.0,0.0,0.5886688998910447,0.41133101466048033,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.19854974254533714,0.0,0.0,0.0,0.0,0.0,0.0
400,2016.0,NonResidential,Supermarket / Grocery Store,4,NORTHEAST,47.66824,-122.28394,1973.0,1.0,1.0,24377.0,0.0,24377.0,Supermarket/Grocery Store,24377.0,0,0.0,0,0.0,6.0,404.1000061,415.7000122,912.7999878,919.2999878,9851260.0,10133933.0,0.0,1669868.875,5697593.0,41536.667969999995,4153667.0000000005,False,Compliant,non identifié comme outlier,260.32,10.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.5783618542196632,0.42163814578033676,0.0,9855843.66745283,6320809.566037736,3216844.132075472,214.91,0.6880262561161328,0.3119877394333386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
